epoch,accuracy,loss,top2_accuracy,val_accuracy,val_loss,val_top2_accuracy
0,0.7052996754646301,1.2191094160079956,0.8702327609062195,0.8007968068122864,0.5966072082519531,0.9721115827560425
1,0.8211986422538757,0.672456681728363,0.9519563913345337,0.8764940500259399,0.5721823573112488,0.9681274890899658
2,0.8568598031997681,0.6174585819244385,0.961862325668335,0.8764940500259399,0.4761580228805542,0.9721115827560425
3,0.8652798533439636,0.5821155309677124,0.9613670110702515,0.8685259222984314,0.545901358127594,0.9760956168174744
4,0.8796433806419373,0.4815312623977661,0.9727587699890137,0.8964143395423889,0.4733518660068512,0.9760956168174744
5,0.9093610644340515,0.4028327465057373,0.9796929359436035,0.8964143395423889,0.4626925587654114,0.9880478382110596
6,0.891530454158783,0.44397038221359253,0.9782070517539978,0.9043824672698975,0.4573545753955841,0.980079710483551
7,0.9177810549736023,0.36565902829170227,0.9846458435058594,0.9003984332084656,0.4188874363899231,0.9920318722724915
8,0.9093610644340515,9.999999747378752e-06,0.37218499183654785,0.9826647043228149,0.9043824672698975,0.3822435736656189,0.9920318722724915
9,0.9286775588989258,9.999999747378752e-06,0.33127689361572266,0.9861317276954651,0.9163346886634827,0.35496416687965393,0.9920318722724915
10,0.9242199063301086,9.999999747378752e-06,0.3283360004425049,0.9891034960746765,0.9203187227249146,0.35243329405784607,0.9920318722724915
11,0.9366022944450378,9.999999747378752e-06,0.28215277194976807,0.9891034960746765,0.9282868504524231,0.3430878520011902,0.9920318722724915
12,0.9336305260658264,9.999999747378752e-06,0.29966211318969727,0.98959881067276,0.9203187227249146,0.3598654568195343,0.9920318722724915
13,0.9440317153930664,9.999999747378752e-06,0.28945332765579224,0.9876176118850708,0.9243028163909912,0.36968907713890076,0.9920318722724915
14,0.9455175995826721,2.9999998787388904e-06,0.2531164288520813,0.9910846948623657,0.9243028163909912,0.35941383242607117,0.9920318722724915
15,0.9415552020072937,2.9999998787388904e-06,0.26740944385528564,0.9886082410812378,0.9243028163909912,0.3500100374221802,0.9920318722724915
16,0.9479940533638,9.999999974752427e-07,0.2734066843986511,0.9920752644538879,0.9243028163909912,0.3492584228515625,0.9920318722724915
